employee_id,first_name,last_name,email,phone,hire_date,termination_date,store_id,job_title
17359,Myra,Verma,myra.verma@yahoo.in,+91-7901974396,2024-11-04,,12626,Customer Support
17360,Krishna,Nair,krishna.nair@outlook.com,+91-6136992900,2025-08-18,,10235,Store Manager
17361,Ira,Verma,ira.verma@gmail.com,+91-9435515198,2025-06-27,,7071,Inventory Executive
17362,Sara,Rao,sara.rao@outlook.com,+91-8037228323,2024-01-11,,5383,Cashier
17363,Myra,Gupta,myra.gupta@gmail.com,+91-6902427731,2025-03-31,,13275,Customer Support
17364,Aadhya,Shetty,aadhya.shetty@yahoo.in,+91-8009842784,2024-02-18,,15471,Visual Merchandiser
17365,Sara,Gupta,sara.gupta@gmail.com,+91-7116303939,2024-04-14,,15701,Customer Support
17366,Aisha,Reddy,aisha.reddy@croma.in,+91-9326267725,2024-10-24,,9654,Store Manager
17367,Sai,Das,sai.das@yahoo.in,+91-9359667535,2024-11-23,,166,Inventory Executive
17368,Ananya,Reddy,ananya.reddy@outlook.com,+91-6536471302,2024-05-05,,15065,Visual Merchandiser
17369,Aditya,Bose,aditya.bose@gmail.com,+91-9386176394,2024-06-20,,674,Visual Merchandiser
17370,Arjun,Mishra,arjun.mishra@gmail.com,+91-8491252649,2024-04-09,,1824,Cashier
17371,Myra,Rao,myra.rao@gmail.com,+91-7654230632,2024-06-29,,13891,Customer Support
17372,Krishna,Kulkarni,krishna.kulkarni@croma.in,+91-6020414560,2024-09-23,,14933,Store Manager
17373,Ananya,Khan,ananya.khan@croma.in,+91-8167874795,2024-07-19,,16755,Store Manager
17374,Myra,Shetty,myra.shetty@yahoo.in,+91-8208153587,2024-10-21,,17395,Sales Associate
17375,Myra,Sharma,myra.sharma@outlook.com,+91-8702326357,2025-04-06,,1832,Assistant Manager
17376,Aditya,Shetty,aditya.shetty@yahoo.in,+91-6965787594,2025-04-06,,14311,Customer Support
17377,Sai,Ghosh,sai.ghosh@yahoo.in,+91-6657056448,2025-03-17,,18650,Customer Support
17378,Shaurya,Iyer,shaurya.iyer@yahoo.in,+91-9517463659,2024-11-27,,17591,Sales Associate
17379,Anika,Kulkarni,anika.kulkarni@croma.in,+91-8629535612,2024-09-02,,15092,Store Manager
17380,Vivaan,Rao,vivaan.rao@gmail.com,+91-7021702091,2025-04-09,,10861,Inventory Executive
17381,Vihaan,Patel,vihaan.patel@outlook.com,+91-6755023882,2025-03-21,,7220,Visual Merchandiser
17382,Aisha,Patel,aisha.patel@yahoo.in,+91-7670928179,2025-07-21,,4677,Store Manager
17383,Pari,Verma,pari.verma@outlook.com,+91-8817514830,2025-08-24,,5041,Customer Support
17384,Sara,Bose,sara.bose@outlook.com,+91-7265298888,2024-08-16,,11222,Cashier
17385,Aisha,Verma,aisha.verma@gmail.com,+91-6857074197,2024-03-29,,19348,Sales Associate
17386,Kiara,Singh,kiara.singh@yahoo.in,+91-6498092297,2024-11-10,,13757,Cashier
17387,Aditya,Khan,aditya.khan@gmail.com,+91-6896129675,2024-06-20,,18018,Assistant Manager
17388,Vivaan,Chopra,vivaan.chopra@croma.in,+91-9582560955,2024-04-20,,10807,Cashier
17389,Kiara,Mishra,kiara.mishra@yahoo.in,+91-7394580906,2024-08-05,,4249,Customer Support
17390,Kiara,Das,kiara.das@croma.in,+91-7051816482,2024-01-18,,19041,Cashier
17391,Vihaan,Ghosh,vihaan.ghosh@outlook.com,+91-7813852526,2025-05-20,,16350,Inventory Executive
17392,Aditya,Shetty,aditya.shetty@croma.in,+91-9298443422,2025-03-26,,17201,Store Manager
17393,Vihaan,Mishra,vihaan.mishra@croma.in,+91-6456555848,2024-02-23,,15920,Customer Support
17394,Sai,Nair,sai.nair@yahoo.in,+91-7828894597,2024-09-21,,10445,Assistant Manager
17395,Sai,Das,sai.das@gmail.com,+91-9094988155,2024-05-03,,13431,Inventory Executive
17396,Pari,Bose,pari.bose@croma.in,+91-7111119107,2024-08-01,,1449,Assistant Manager
17397,Aisha,Bose,aisha.bose@outlook.com,+91-8759209891,2024-05-18,,4195,Customer Support
17398,Sai,Das,sai.das@croma.in,+91-8215581672,2025-01-29,,5687,Cashier
17399,Anika,Nair,anika.nair@croma.in,+91-9271744234,2024-10-23,,14287,Assistant Manager
17400,Vivaan,Chopra,vivaan.chopra@yahoo.in,+91-9902559423,2024-09-05,,1153,Cashier
17401,Anika,Khan,anika.khan@outlook.com,+91-9447501866,2025-01-14,,13911,Store Manager
17402,Aditya,Iyer,aditya.iyer@yahoo.in,+91-8015009359,2024-05-31,,5911,Customer Support
17403,Aarav,Shetty,aarav.shetty@outlook.com,+91-6350023993,2024-03-16,,8123,Assistant Manager
17404,Arjun,Khan,arjun.khan@yahoo.in,+91-6333817673,2025-03-16,,13238,Assistant Manager
17405,Myra,Gupta,myra.gupta@croma.in,+91-9967839906,2024-11-13,,14063,Assistant Manager
17406,Kiara,Mishra,kiara.mishra@outlook.com,+91-9178222295,2024-07-20,,12152,Customer Support
17407,Aadhya,Shetty,aadhya.shetty@gmail.com,+91-8106855351,2024-06-05,,16760,Visual Merchandiser
17408,Aisha,Ghosh,aisha.ghosh@croma.in,+91-9082144040,2024-08-02,,18391,Inventory Executive
17409,Ananya,Kulkarni,ananya.kulkarni@yahoo.in,+91-7115511804,2025-06-23,,16392,Sales Associate
17410,Vihaan,Gowda,vihaan.gowda@croma.in,+91-6626987514,2025-05-16,,9440,Inventory Executive
17411,Aditya,Gowda,aditya.gowda@gmail.com,+91-9291228086,2025-01-17,,30,Store Manager
17412,Diya,Patel,diya.patel@outlook.com,+91-9957469977,2024-07-16,,5183,Store Manager
17413,Pari,Mehta,pari.mehta@yahoo.in,+91-7618330240,2025-03-26,,10107,Inventory Executive
17414,Aarav,Sharma,aarav.sharma@outlook.com,+91-6112370412,2025-01-13,,19937,Cashier
17415,Shaurya,Yadav,shaurya.yadav@gmail.com,+91-6798677348,2024-02-05,,8934,Sales Associate
17416,Diya,Nair,diya.nair@gmail.com,+91-9397266437,2025-02-18,,16519,Store Manager
17417,Arjun,Kulkarni,arjun.kulkarni@gmail.com,+91-8428842661,2024-05-23,,9572,Store Manager
17418,Aadhya,Sharma,aadhya.sharma@yahoo.in,+91-6796746387,2024-11-20,,20019,Sales Associate
17419,Pari,Bose,pari.bose@gmail.com,+91-7620998278,2024-03-08,,6721,Assistant Manager
17420,Ananya,Verma,ananya.verma@croma.in,+91-6093834676,2024-10-28,,12938,Visual Merchandiser
17421,Ananya,Yadav,ananya.yadav@croma.in,+91-7415952592,2025-07-01,,10723,Sales Associate
17422,Anika,Sharma,anika.sharma@gmail.com,+91-6314906510,2024-10-02,,3350,Sales Associate
17423,Vivaan,Reddy,vivaan.reddy@gmail.com,+91-7611970616,2025-03-14,,11310,Visual Merchandiser
17424,Kiara,Gupta,kiara.gupta@croma.in,+91-6477891767,2024-07-19,,3796,Sales Associate
17425,Shaurya,Reddy,shaurya.reddy@gmail.com,+91-8339799377,2024-04-01,,15439,Customer Support
17426,Anika,Mishra,anika.mishra@outlook.com,+91-7348546204,2024-02-24,,17806,Sales Associate
17427,Aisha,Gupta,aisha.gupta@outlook.com,+91-6396449831,2024-07-05,,5351,Assistant Manager
17428,Arjun,Verma,arjun.verma@yahoo.in,+91-8161234875,2024-04-07,,235,Assistant Manager
17429,Vihaan,Kulkarni,vihaan.kulkarni@outlook.com,+91-6785171242,2024-09-08,,19062,Assistant Manager
17430,Pari,Shetty,pari.shetty@outlook.com,+91-7083189872,2024-08-30,,8326,Visual Merchandiser
17431,Anika,Khan,anika.khan@croma.in,+91-7634716278,2024-02-28,,15211,Assistant Manager
17432,Aditya,Ghosh,aditya.ghosh@croma.in,+91-9610076944,2025-07-13,,11096,Inventory Executive
17433,Shaurya,Kulkarni,shaurya.kulkarni@outlook.com,+91-7640636609,2025-01-31,,14313,Sales Associate
17434,Ishaan,Rao,ishaan.rao@croma.in,+91-8647136074,2024-07-06,,14868,Assistant Manager
17435,Kiara,Yadav,kiara.yadav@outlook.com,+91-7688041615,2024-07-01,,11573,Assistant Manager
17436,Pari,Kulkarni,pari.kulkarni@croma.in,+91-9849479132,2024-06-09,,16706,Store Manager
17437,Shaurya,Iyer,shaurya.iyer@outlook.com,+91-7013691225,2025-02-17,,9385,Visual Merchandiser
17438,Anika,Reddy,anika.reddy@outlook.com,+91-7143280231,2024-01-03,,10705,Cashier
17439,Diya,Verma,diya.verma@outlook.com,+91-7177523538,2025-01-15,,979,Assistant Manager
17440,Ira,Gupta,ira.gupta@outlook.com,+91-7808164696,2024-08-09,,20131,Cashier
17441,Aditya,Verma,aditya.verma@croma.in,+91-9150721670,2024-03-13,,7042,Cashier
17442,Arjun,Reddy,arjun.reddy@yahoo.in,+91-6615612663,2025-01-18,,11242,Cashier
17443,Myra,Mehta,myra.mehta@croma.in,+91-7213389138,2025-01-07,,18268,Sales Associate
17444,Diya,Gowda,diya.gowda@yahoo.in,+91-6273661783,2025-06-08,,3417,Store Manager
17445,Kiara,Shetty,kiara.shetty@croma.in,+91-8855366219,2024-02-16,,9748,Assistant Manager
17446,Vivaan,Gowda,vivaan.gowda@gmail.com,+91-6687367446,2025-02-06,,10559,Store Manager
17447,Shaurya,Bose,shaurya.bose@croma.in,+91-8971154321,2024-05-06,,713,Customer Support
17448,Aadhya,Rao,aadhya.rao@croma.in,+91-7899574688,2024-06-16,,13020,Inventory Executive
17449,Anika,Khan,anika.khan@outlook.com,+91-8186423659,2024-11-01,,20073,Visual Merchandiser
17450,Ira,Rao,ira.rao@gmail.com,+91-6808870145,2024-06-28,,7077,Store Manager
17451,Shaurya,Gupta,shaurya.gupta@gmail.com,+91-7222969145,2025-07-29,,11640,Visual Merchandiser
17452,Pari,Das,pari.das@outlook.com,+91-7231263592,2025-02-02,,7497,Customer Support
17453,Ira,Das,ira.das@outlook.com,+91-9447395612,2025-01-10,,1673,Customer Support
17454,Vihaan,Das,vihaan.das@croma.in,+91-7094276167,2025-03-09,,2693,Store Manager
17455,Aditya,Reddy,aditya.reddy@gmail.com,+91-9572104373,2025-02-10,,14370,Inventory Executive
17456,Pari,Reddy,pari.reddy@yahoo.in,+91-7374858113,2024-01-03,,13506,Visual Merchandiser
17457,Arjun,Mehta,arjun.mehta@croma.in,+91-9971702891,2025-03-26,,7590,Store Manager
17458,Sai,Mishra,sai.mishra@croma.in,+91-6602355021,2024-03-18,,7833,Assistant Manager
17459,Aditya,Kulkarni,aditya.kulkarni@outlook.com,+91-8193282930,2024-06-11,,7213,Visual Merchandiser
17460,Sai,Nair,sai.nair@croma.in,+91-9565590574,2025-04-07,,4524,Customer Support
17461,Ananya,Iyer,ananya.iyer@gmail.com,+91-7606703484,2024-09-20,,4942,Assistant Manager
17462,Anika,Kulkarni,anika.kulkarni@gmail.com,+91-6303142125,2024-06-02,,16486,Store Manager
17463,Aisha,Gowda,aisha.gowda@yahoo.in,+91-9515444137,2025-04-13,,10157,Visual Merchandiser
17464,Ishaan,Singh,ishaan.singh@croma.in,+91-8953771319,2025-05-19,,175,Customer Support
17465,Kiara,Yadav,kiara.yadav@croma.in,+91-8536335806,2024-08-02,,9603,Customer Support
17466,Ishaan,Verma,ishaan.verma@croma.in,+91-9551124613,2024-07-21,,10387,Inventory Executive
17467,Arjun,Mishra,arjun.mishra@outlook.com,+91-6654192597,2025-03-31,,14908,Store Manager
17468,Arjun,Chopra,arjun.chopra@outlook.com,+91-8255730236,2024-02-17,,10928,Visual Merchandiser
17469,Rudra,Iyer,rudra.iyer@croma.in,+91-9917680161,2024-12-09,,6288,Sales Associate
17470,Ananya,Bose,ananya.bose@croma.in,+91-7053537757,2024-10-15,,831,Visual Merchandiser
17471,Vivaan,Verma,vivaan.verma@gmail.com,+91-9482447239,2025-09-06,,16377,Assistant Manager
17472,Aadhya,Reddy,aadhya.reddy@outlook.com,+91-6419023967,2025-03-22,,16286,Sales Associate
17473,Vihaan,Ghosh,vihaan.ghosh@yahoo.in,+91-6995935983,2025-08-11,,12738,Visual Merchandiser
17474,Arjun,Mishra,arjun.mishra@gmail.com,+91-7060507593,2025-08-10,,9665,Sales Associate
17475,Vivaan,Chopra,vivaan.chopra@yahoo.in,+91-8304416942,2025-01-11,,19503,Store Manager
17476,Aarav,Reddy,aarav.reddy@gmail.com,+91-6541205210,2025-06-08,,2774,Customer Support
17477,Vivaan,Gupta,vivaan.gupta@croma.in,+91-8499374056,2025-04-09,,12832,Cashier
17478,Arjun,Shetty,arjun.shetty@croma.in,+91-7792979252,2025-04-29,,10025,Cashier
17479,Krishna,Mishra,krishna.mishra@outlook.com,+91-6771389351,2024-03-21,,9711,Inventory Executive
17480,Aisha,Verma,aisha.verma@outlook.com,+91-9507412024,2025-06-16,,15257,Inventory Executive
17481,Aarav,Yadav,aarav.yadav@yahoo.in,+91-7193932919,2025-02-13,,10698,Assistant Manager
17482,Myra,Mehta,myra.mehta@gmail.com,+91-9173021984,2025-01-16,,656,Store Manager
17483,Myra,Das,myra.das@yahoo.in,+91-6889530196,2025-08-13,,2469,Inventory Executive
17484,Sara,Bose,sara.bose@gmail.com,+91-7560809278,2025-07-30,,18704,Inventory Executive
17485,Myra,Patel,myra.patel@outlook.com,+91-7655311604,2024-02-10,,5180,Customer Support
17486,Vivaan,Gupta,vivaan.gupta@yahoo.in,+91-6845819998,2025-03-30,,10162,Inventory Executive
17487,Krishna,Verma,krishna.verma@gmail.com,+91-9266102278,2024-07-24,,13931,Assistant Manager
17488,Shaurya,Ghosh,shaurya.ghosh@outlook.com,+91-8186930776,2024-07-28,,13337,Cashier
17489,Aisha,Mishra,aisha.mishra@gmail.com,+91-7996851614,2024-05-23,,2373,Inventory Executive
17490,Shaurya,Kulkarni,shaurya.kulkarni@outlook.com,+91-8404085828,2024-10-08,,12545,Sales Associate
17491,Rudra,Nair,rudra.nair@gmail.com,+91-9065083579,2024-06-29,,3289,Assistant Manager
17492,Ishaan,Rao,ishaan.rao@outlook.com,+91-7846488144,2024-12-21,,10804,Customer Support
17493,Arjun,Ghosh,arjun.ghosh@yahoo.in,+91-7485823295,2024-10-07,,20491,Sales Associate
17494,Anika,Bose,anika.bose@outlook.com,+91-6040489624,2024-04-23,,19533,Cashier
17495,Aadhya,Patel,aadhya.patel@outlook.com,+91-8038405233,2024-01-16,,110,Inventory Executive
17496,Vivaan,Sharma,vivaan.sharma@croma.in,+91-8727726296,2025-09-04,,20837,Visual Merchandiser
17497,Pari,Yadav,pari.yadav@croma.in,+91-6722640238,2025-01-30,,1698,Assistant Manager
17498,Aarav,Sharma,aarav.sharma@yahoo.in,+91-9678568819,2025-07-01,,4719,Store Manager
17499,Vivaan,Verma,vivaan.verma@croma.in,+91-9185613569,2024-09-04,,14781,Cashier
17500,Myra,Yadav,myra.yadav@croma.in,+91-7944920919,2025-02-25,,1881,Customer Support
17501,Aisha,Verma,aisha.verma@yahoo.in,+91-6403759957,2025-01-26,,16920,Customer Support
17502,Aditya,Shetty,aditya.shetty@croma.in,+91-8699519428,2025-05-20,,17673,Customer Support
17503,Aarav,Das,aarav.das@yahoo.in,+91-6940477163,2025-02-06,,14293,Sales Associate
17504,Sai,Rao,sai.rao@outlook.com,+91-6193433746,2025-05-10,,17592,Visual Merchandiser
17505,Aadhya,Rao,aadhya.rao@gmail.com,+91-7476227194,2025-07-03,,1814,Store Manager
17506,Vivaan,Sharma,vivaan.sharma@yahoo.in,+91-8929384900,2024-04-26,,509,Customer Support
17507,Sai,Mehta,sai.mehta@croma.in,+91-9757677163,2024-10-27,,339,Cashier
17508,Pari,Verma,pari.verma@outlook.com,+91-6816063984,2025-07-20,,16815,Assistant Manager
17509,Ira,Rao,ira.rao@gmail.com,+91-8826886152,2025-03-16,,1240,Inventory Executive
17510,Sai,Reddy,sai.reddy@gmail.com,+91-6384543534,2024-10-25,,6375,Inventory Executive
17511,Kiara,Sharma,kiara.sharma@gmail.com,+91-8552149285,2024-12-15,,8247,Cashier
17512,Vivaan,Yadav,vivaan.yadav@yahoo.in,+91-8990747120,2024-06-05,,6364,Store Manager
17513,Aisha,Bose,aisha.bose@outlook.com,+91-8323591067,2024-02-26,,14272,Store Manager
17514,Sara,Nair,sara.nair@croma.in,+91-6447962942,2025-03-21,,7439,Customer Support
17515,Vihaan,Khan,vihaan.khan@outlook.com,+91-7358727810,2025-02-18,,5429,Store Manager
17516,Aarav,Nair,aarav.nair@outlook.com,+91-6191322528,2024-06-03,,12908,Customer Support
17517,Shaurya,Verma,shaurya.verma@yahoo.in,+91-8547809174,2024-04-29,,13316,Visual Merchandiser
17518,Ira,Reddy,ira.reddy@outlook.com,+91-9182029163,2025-05-05,,10906,Inventory Executive
17519,Anika,Gowda,anika.gowda@outlook.com,+91-6744652215,2024-07-15,,563,Cashier
17520,Shaurya,Verma,shaurya.verma@outlook.com,+91-7777903019,2025-09-11,,10486,Customer Support
17521,Vihaan,Patel,vihaan.patel@gmail.com,+91-9640606506,2024-02-27,,9748,Visual Merchandiser
17522,Krishna,Gowda,krishna.gowda@croma.in,+91-7005224662,2024-10-22,,16287,Assistant Manager
17523,Ishaan,Ghosh,ishaan.ghosh@gmail.com,+91-6647937570,2024-07-09,,10636,Cashier
17524,Sara,Khan,sara.khan@yahoo.in,+91-8832412305,2024-11-07,,7853,Visual Merchandiser
17525,Shaurya,Iyer,shaurya.iyer@yahoo.in,+91-9189061030,2025-02-20,,2804,Visual Merchandiser
17526,Krishna,Iyer,krishna.iyer@croma.in,+91-6628572369,2025-05-19,,16460,Sales Associate
17527,Diya,Iyer,diya.iyer@outlook.com,+91-7852882336,2025-03-29,,9824,Inventory Executive
17528,Pari,Chopra,pari.chopra@yahoo.in,+91-9380589964,2024-02-03,,5995,Customer Support
17529,Ira,Shetty,ira.shetty@gmail.com,+91-6103222108,2024-10-21,,1979,Assistant Manager
17530,Vihaan,Khan,vihaan.khan@croma.in,+91-9849656355,2024-10-04,,12341,Sales Associate
17531,Aadhya,Sharma,aadhya.sharma@gmail.com,+91-6613337655,2025-05-11,,15182,Customer Support
17532,Aadhya,Singh,aadhya.singh@yahoo.in,+91-6153939583,2024-03-27,,10858,Cashier
17533,Aarav,Singh,aarav.singh@croma.in,+91-9632439593,2024-10-22,,13426,Store Manager
17534,Kiara,Bose,kiara.bose@outlook.com,+91-6924796920,2024-09-17,,16902,Customer Support
17535,Arjun,Singh,arjun.singh@gmail.com,+91-6757171821,2025-02-03,,19873,Assistant Manager
17536,Krishna,Singh,krishna.singh@croma.in,+91-6041350790,2024-05-29,,18581,Store Manager
17537,Sara,Chopra,sara.chopra@outlook.com,+91-8260132979,2024-12-14,,1145,Customer Support
17538,Ishaan,Patel,ishaan.patel@croma.in,+91-7625354688,2025-06-04,,6796,Customer Support
17539,Aditya,Kulkarni,aditya.kulkarni@yahoo.in,+91-9790688329,2025-08-17,,3896,Store Manager
17540,Diya,Patel,diya.patel@croma.in,+91-6712503876,2025-06-03,,1026,Inventory Executive
17541,Aditya,Das,aditya.das@croma.in,+91-8365227172,2024-10-07,,6780,Cashier
17542,Diya,Verma,diya.verma@croma.in,+91-7905870104,2024-08-25,,4863,Store Manager
17543,Rudra,Singh,rudra.singh@croma.in,+91-7027714964,2024-03-27,,7328,Assistant Manager
17544,Diya,Ghosh,diya.ghosh@gmail.com,+91-7926240892,2025-06-08,,13611,Visual Merchandiser
17545,Anika,Iyer,anika.iyer@croma.in,+91-6136058825,2024-01-09,,13501,Cashier
17546,Arjun,Yadav,arjun.yadav@outlook.com,+91-8547461629,2025-05-04,,19748,Customer Support
17547,Ira,Yadav,ira.yadav@yahoo.in,+91-6966835850,2024-08-20,,805,Customer Support
17548,Arjun,Verma,arjun.verma@yahoo.in,+91-6526976028,2024-04-08,,3870,Cashier
17549,Vihaan,Bose,vihaan.bose@yahoo.in,+91-8452399853,2025-03-16,,3169,Inventory Executive
17550,Myra,Mishra,myra.mishra@yahoo.in,+91-8809532018,2024-03-18,,2073,Assistant Manager
17551,Anika,Nair,anika.nair@croma.in,+91-7876681769,2025-09-13,,9838,Assistant Manager
17552,Vihaan,Kulkarni,vihaan.kulkarni@gmail.com,+91-9140043549,2024-02-06,,11123,Cashier
17553,Aarav,Sharma,aarav.sharma@outlook.com,+91-7423733578,2024-02-27,,6876,Assistant Manager
17554,Myra,Yadav,myra.yadav@yahoo.in,+91-8931952515,2024-05-09,,11806,Inventory Executive
17555,Pari,Iyer,pari.iyer@gmail.com,+91-6591715000,2024-04-09,,19894,Cashier
17556,Sai,Chopra,sai.chopra@yahoo.in,+91-9741962776,2024-05-09,,13817,Cashier
17557,Arjun,Kulkarni,arjun.kulkarni@yahoo.in,+91-6633756413,2025-06-14,,1799,Store Manager
17558,Myra,Gowda,myra.gowda@yahoo.in,+91-8249936982,2024-08-02,,6986,Cashier
17559,Diya,Nair,diya.nair@croma.in,+91-7964885400,2024-11-16,,956,Cashier
17560,Rudra,Reddy,rudra.reddy@croma.in,+91-8694353207,2024-03-04,,7984,Store Manager
17561,Anika,Kulkarni,anika.kulkarni@croma.in,+91-7920979991,2024-10-17,,9870,Store Manager
17562,Myra,Mehta,myra.mehta@croma.in,+91-7671781972,2025-03-26,,20885,Customer Support
17563,Pari,Verma,pari.verma@gmail.com,+91-6047059018,2024-01-31,,3293,Cashier
17564,Ira,Mehta,ira.mehta@outlook.com,+91-8701648557,2024-08-02,,2333,Customer Support
17565,Kiara,Ghosh,kiara.ghosh@croma.in,+91-8991238741,2025-09-02,,9321,Cashier
17566,Pari,Kulkarni,pari.kulkarni@yahoo.in,+91-7236318763,2024-08-28,,6750,Assistant Manager
17567,Vivaan,Shetty,vivaan.shetty@gmail.com,+91-6752498481,2024-03-12,,13489,Cashier
17568,Vivaan,Gupta,vivaan.gupta@gmail.com,+91-8735729520,2024-07-29,,20825,Assistant Manager
17569,Aadhya,Yadav,aadhya.yadav@outlook.com,+91-7645035527,2024-03-13,,10201,Cashier
17570,Anika,Khan,anika.khan@gmail.com,+91-7893292036,2025-02-20,,4247,Store Manager
17571,Aadhya,Gupta,aadhya.gupta@croma.in,+91-9634010877,2024-10-28,,12921,Customer Support
17572,Vivaan,Patel,vivaan.patel@outlook.com,+91-6255121102,2024-03-22,,8291,Visual Merchandiser
17573,Aadhya,Nair,aadhya.nair@gmail.com,+91-9379341060,2025-04-23,,14807,Inventory Executive
17574,Vihaan,Yadav,vihaan.yadav@outlook.com,+91-6430628741,2024-06-07,,15068,Cashier
17575,Ananya,Patel,ananya.patel@gmail.com,+91-7330953592,2024-02-17,,15490,Customer Support
17576,Aarav,Sharma,aarav.sharma@outlook.com,+91-6344949496,2025-09-04,,3183,Assistant Manager
17577,Kiara,Sharma,kiara.sharma@outlook.com,+91-7004000015,2024-01-04,,6059,Customer Support
17578,Krishna,Bose,krishna.bose@yahoo.in,+91-6515743364,2025-06-18,,3516,Store Manager
17579,Vivaan,Bose,vivaan.bose@yahoo.in,+91-7134386809,2024-08-14,,13458,Customer Support
17580,Ishaan,Das,ishaan.das@gmail.com,+91-6065978048,2024-03-16,,20933,Store Manager
17581,Rudra,Bose,rudra.bose@gmail.com,+91-7894955754,2025-05-26,,8086,Inventory Executive
17582,Ishaan,Gupta,ishaan.gupta@gmail.com,+91-9461748655,2025-05-02,,6098,Sales Associate
17583,Diya,Verma,diya.verma@croma.in,+91-6462485981,2025-04-16,,15994,Sales Associate
17584,Aditya,Gowda,aditya.gowda@outlook.com,+91-8734100003,2025-07-22,,4436,Customer Support
17585,Aarav,Sharma,aarav.sharma@yahoo.in,+91-7461988489,2024-12-31,,7796,Assistant Manager
17586,Aditya,Sharma,aditya.sharma@croma.in,+91-8116024772,2024-07-19,,17309,Cashier
17587,Vihaan,Reddy,vihaan.reddy@croma.in,+91-6465475427,2024-10-11,,20405,Visual Merchandiser
17588,Krishna,Iyer,krishna.iyer@yahoo.in,+91-9238413497,2024-01-05,,14906,Visual Merchandiser
17589,Kiara,Gupta,kiara.gupta@yahoo.in,+91-8198364912,2024-01-08,,17303,Cashier
17590,Ananya,Singh,ananya.singh@croma.in,+91-6129348401,2025-04-02,,10682,Assistant Manager
17591,Vihaan,Rao,vihaan.rao@croma.in,+91-7089744850,2024-03-27,,13310,Sales Associate
17592,Shaurya,Yadav,shaurya.yadav@outlook.com,+91-9768295411,2025-05-31,,17926,Cashier
17593,Anika,Iyer,anika.iyer@yahoo.in,+91-9108192460,2024-02-23,,8661,Store Manager
17594,Aditya,Bose,aditya.bose@croma.in,+91-8607101957,2025-05-19,,16721,Inventory Executive
17595,Aadhya,Verma,aadhya.verma@gmail.com,+91-6434340426,2024-07-06,,2246,Cashier
17596,Diya,Mishra,diya.mishra@croma.in,+91-7378453939,2024-04-22,,17895,Inventory Executive
17597,Anika,Verma,anika.verma@outlook.com,+91-7991101731,2025-04-01,,5706,Assistant Manager
17598,Aditya,Nair,aditya.nair@outlook.com,+91-9632150170,2025-04-29,,3106,Customer Support
17599,Aarav,Verma,aarav.verma@yahoo.in,+91-8989426791,2024-12-28,,10465,Assistant Manager
17600,Myra,Singh,myra.singh@outlook.com,+91-8716130506,2024-01-30,,2718,Assistant Manager
17601,Vihaan,Gowda,vihaan.gowda@gmail.com,+91-9430063860,2024-06-14,,664,Cashier
17602,Ishaan,Ghosh,ishaan.ghosh@outlook.com,+91-8181366079,2024-04-28,,20708,Assistant Manager
17603,Pari,Verma,pari.verma@yahoo.in,+91-8376931020,2024-06-27,,10464,Customer Support
17604,Arjun,Reddy,arjun.reddy@outlook.com,+91-6092277141,2025-01-03,,18842,Customer Support
17605,Sara,Iyer,sara.iyer@croma.in,+91-8833039843,2024-08-03,,11862,Sales Associate
17606,Aisha,Mishra,aisha.mishra@croma.in,+91-8367413036,2025-03-12,,9883,Store Manager
17607,Aadhya,Ghosh,aadhya.ghosh@gmail.com,+91-8243100971,2025-08-15,,1898,Sales Associate
17608,Krishna,Verma,krishna.verma@croma.in,+91-7460537651,2025-04-05,,18209,Inventory Executive
17609,Rudra,Verma,rudra.verma@outlook.com,+91-6535042018,2024-11-20,,16590,Cashier
17610,Kiara,Nair,kiara.nair@croma.in,+91-9895791693,2024-01-07,,10518,Sales Associate
17611,Anika,Gowda,anika.gowda@gmail.com,+91-8273588844,2025-08-29,,15328,Customer Support
17612,Pari,Patel,pari.patel@gmail.com,+91-6495348627,2025-06-25,,17550,Cashier
17613,Aditya,Patel,aditya.patel@outlook.com,+91-9092213453,2024-12-04,,11630,Store Manager
17614,Sara,Mishra,sara.mishra@outlook.com,+91-8726420717,2025-05-21,,16302,Visual Merchandiser
17615,Vihaan,Shetty,vihaan.shetty@yahoo.in,+91-7963421730,2025-07-02,,1988,Store Manager
17616,Pari,Patel,pari.patel@outlook.com,+91-6480680950,2025-02-26,,14534,Visual Merchandiser
17617,Aarav,Gowda,aarav.gowda@outlook.com,+91-7344495975,2025-03-12,,15171,Sales Associate
17618,Ananya,Mehta,ananya.mehta@outlook.com,+91-6004084861,2025-03-07,,9114,Assistant Manager
17619,Aditya,Khan,aditya.khan@gmail.com,+91-9517341354,2025-07-19,,6963,Cashier
17620,Pari,Gowda,pari.gowda@gmail.com,+91-7357429680,2025-08-13,,6501,Visual Merchandiser
17621,Myra,Mehta,myra.mehta@yahoo.in,+91-9121830075,2024-10-01,,19658,Assistant Manager
17622,Aarav,Iyer,aarav.iyer@croma.in,+91-8297236199,2025-04-09,,15468,Visual Merchandiser
17623,Pari,Gupta,pari.gupta@outlook.com,+91-6928130577,2024-11-26,,13389,Assistant Manager
17624,Arjun,Mehta,arjun.mehta@gmail.com,+91-8458447765,2025-07-26,,56,Inventory Executive
17625,Ananya,Mehta,ananya.mehta@yahoo.in,+91-8613846494,2024-12-22,,3271,Cashier
17626,Aarav,Reddy,aarav.reddy@croma.in,+91-8671773217,2025-05-08,,1371,Sales Associate
